632	1.975479
633	2.182444
634	1.979788
635	1.948286
636	1.825304
637	1.878094
638	1.995400
639	1.971499
640	1.944905
641	1.985752
642	1.865970
643	2.109066
644	1.887108
645	1.932683
646	1.879006
647	1.900200
648	1.926731
649	2.037492
650	1.910809
651	2.007002
652	2.155503
653	1.900501
654	1.951372
655	2.052720
656	1.963388
657	1.850440
658	1.965995
659	1.874172
660	2.115220
661	2.121864
662	2.188235
663	2.207645
664	2.136904
665	1.994999
666	1.934046
667	1.970455
668	1.790307
669	1.918618
670	1.849355
671	1.847069
672	1.941547
673	1.867433
674	1.825384
675	2.011811
676	2.078280
677	1.923415
678	2.173780
679	1.860975
680	1.928279
681	1.873596
682	1.985268
683	2.130028
684	1.986422
685	1.938510
686	2.014343
687	1.816671
688	1.809779
689	2.149392
690	1.946594
691	1.865197
692	1.992595
693	1.932730
694	1.844756
695	1.931101
696	1.910027
697	1.883906
698	1.826552
699	2.012097
700	1.776476
701	2.022332
702	1.905792
703	1.982424
704	1.952170
705	2.066458
706	1.813609
707	1.969455
708	1.905157
709	2.062614
710	1.916316
711	1.915560
712	1.963531
713	1.948306
714	1.889997
715	1.969656
716	1.932454
717	1.911742
718	2.339269
719	1.992606
720	1.999467
721	2.427298
722	1.917086
723	1.992076
724	1.949355
725	1.906720
726	1.973520
727	1.896592
728	1.951343
729	1.844809
730	1.896928
731	1.956596
732	2.008999
733	2.007590
734	1.919335
735	1.924324
736	1.895532
737	1.873472
738	1.972677
739	2.057606
740	1.972749
741	1.877477
742	1.949010
743	1.909438
744	1.835270
745	1.908986
746	1.931693
747	2.165826
748	1.951750
749	2.001456
750	2.156644
751	2.040826
752	1.911818
753	2.004371
754	2.097631
755	1.914295
756	2.102506
757	1.982684
758	2.025377
759	1.855269
760	2.020999
761	1.710535
762	1.832135
763	1.859716
764	2.188498
765	2.086112
766	1.831200
767	1.861196
768	1.987986
769	2.010596
770	2.004812
771	2.064305
772	2.084261
773	1.974200
774	1.905696
775	1.946461
776	2.008288
777	2.019459
778	1.931743
779	1.907038
780	1.989426
781	1.928965
782	1.882796
783	2.238111
784	1.945388
785	2.207176
786	2.209542
787	1.921681
788	2.077600
789	1.898196
790	2.121764
791	1.985352
792	2.063711
793	2.152982
794	2.180646
795	2.044842
796	2.024433
797	2.005295
798	2.137750
799	2.073102
800	1.878944
801	1.983660
802	2.432561
803	1.865023
804	1.997355
805	1.994902
806	1.877038
807	2.120747
808	1.905002
809	1.932427
810	1.954468
811	1.988469
812	2.176526
813	1.915160
814	2.026409
815	2.094892
816	1.897533
817	1.917576
818	1.920573
819	1.866067
820	1.976624
821	1.949489
822	2.034676
823	1.976191
824	1.954536
825	1.931339
826	1.929204
827	1.855973
828	2.045566
829	1.869230
830	2.070628
831	2.050448
832	1.865947
833	1.909510
834	1.985420
835	1.958394
836	1.873631
837	2.085575
838	1.965864
839	1.844478
840	2.806984
841	1.844586
842	1.749040
843	1.913306
844	1.914544
845	1.871294
846	1.919296
847	1.836933
848	1.970313
849	2.082786
850	1.957660
851	1.758485
852	1.889990
853	1.993199
854	2.013998
855	1.882872
856	2.033493
857	1.810243
858	1.961877
859	2.194550
860	1.957181
861	2.014734
862	1.921641
863	1.754846
864	1.914498
865	1.814196
866	2.018863
867	1.854520
868	1.869952
869	1.894713
870	1.976393
871	2.220701
872	1.985920
873	1.909777
874	1.793873
875	1.909612
876	1.872853
877	1.837280
878	1.932838
879	1.976189
880	1.910752
881	2.239350
882	2.012562
883	1.876726
884	1.924170
885	1.873157
886	2.043236
887	1.979762
888	1.926688
889	2.158363
890	1.876872
891	1.842484
892	2.200958
893	1.842500
894	1.840044
895	1.898201
896	1.858388
897	1.879692
898	1.985798
899	1.814620
900	1.965065
901	2.266210
902	1.916659
903	2.021759
904	2.332248
905	1.805549
906	1.870577
907	2.344333
908	1.952147
909	2.082884
910	1.878199
911	1.893576
912	1.979506
913	1.928943
914	1.845213
915	1.929819
916	1.975855
917	1.783770
918	1.978404
919	2.181586
920	2.036872
921	2.053280
922	1.868675
923	1.800885
924	1.892910
925	1.808775
926	1.874503
927	2.086941
928	1.941399
929	2.006001
930	1.971139
931	2.035932
932	1.973799
933	1.977139
934	1.939597
935	1.826215
936	1.893009
937	2.001118
938	2.228187
939	1.959487
940	1.952615
941	1.924348
942	2.148578
943	2.031808
944	2.038313
945	2.029002
946	2.076799
947	1.886008
948	1.876096
949	1.909748
950	2.555130
951	1.973842
952	2.282243
953	1.822491
954	1.991871
955	1.835247
956	1.984581
957	2.242400
958	1.858842
959	1.982125
960	2.056227
961	2.152867
962	2.002827
963	2.172218
964	1.829612
965	1.809000
966	1.794845
967	1.800948
968	1.943186
969	2.112842
970	1.976764
971	1.809826
972	1.983044
973	1.845669
974	2.564823
975	2.014102
976	2.102735
977	1.842015
978	1.996628
979	2.066665
980	2.058851
981	2.000091
982	2.226758
983	2.408699
984	1.948437
985	2.109363
986	2.008017
987	2.063753
988	1.825751
989	2.201807
990	1.878525
991	1.933868
992	2.136106
993	1.884983
994	1.807684
995	1.870725
996	1.958575
997	1.862555
998	2.074717
999	1.976337
